312103441,Linlithgow Distillery Limited,Improvement Notice,07/12/2021,West Lothian UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:16.973538+00:00
312089269,Neil Daniel Autobody Limited,Improvement Notice,06/12/2021,Aberdeenshire UA,MVR,,,2022-05-05 16:15:16.973538+00:00
312089341,Neil Daniel Autobody Limited,Improvement Notice,06/12/2021,Aberdeenshire UA,MVR,,,2022-05-05 16:15:16.973538+00:00
312089346,Neil Daniel Autobody Limited,Improvement Notice,06/12/2021,Aberdeenshire UA,MVR,,,2022-05-05 16:15:16.973538+00:00
312089351,Neil Daniel Autobody Limited,Improvement Notice,06/12/2021,Aberdeenshire UA,MVR,,,2022-05-05 16:15:16.973538+00:00
312089358,Neil Daniel Autobody Limited,Improvement Notice,06/12/2021,Aberdeenshire UA,MVR,,,2022-05-05 16:15:17.536483+00:00
312094033,Matthew Crawford Junior,Prohibition Notice Immediate,06/12/2021,Fife UA,MIXED FARMING,,,2022-05-05 16:15:17.536483+00:00
312085754,Specialist Cars (Aberdeen) Ltd,Improvement Notice,02/12/2021,Aberdeen City UA,MF FASTENERS/SCREW M/C PROD,,,2022-05-05 16:15:17.536483+00:00
312089566,Pioneer Oil Tools Limited,Improvement Notice,02/12/2021,Angus UA,MACHINING,,,2022-05-05 16:15:17.536483+00:00
312089592,Pioneer Oil Tools Limited,Improvement Notice,02/12/2021,Angus UA,MACHINING,,,2022-05-05 16:15:17.536483+00:00
312091310,Monzie Joinery Limited,Improvement Notice,02/12/2021,Perth & Kinross UA,SAWMILLING AND PLANING OF WOOD,,,2022-05-05 16:15:17.536483+00:00
312091379,Monzie Joinery Limited,Improvement Notice,02/12/2021,Perth & Kinross UA,SAWMILLING AND PLANING OF WOOD,,,2022-05-05 16:15:17.536483+00:00
312091393,Monzie Joinery Limited,Improvement Notice,02/12/2021,Perth & Kinross UA,SAWMILLING AND PLANING OF WOOD,,,2022-05-05 16:15:17.536483+00:00
312091570,Monzie Joinery Limited,Improvement Notice,02/12/2021,Perth & Kinross UA,SAWMILLING AND PLANING OF WOOD,,,2022-05-05 16:15:17.536483+00:00
312077746,Andrew Beattie,Improvement Notice,01/12/2021,Glasgow UA,POST/COURIER: UNLICENSED,,,2022-05-05 16:15:17.536483+00:00
312077936,Marturano Homes Ltd,Prohibition Notice Immediate,01/12/2021,Inverclyde UA,CONSTRUCTION DOMESTIC BLDGS,,,2022-05-05 16:15:18.113438+00:00
312078377,Nu Style Products Limited,Improvement Notice,01/12/2021,Aberdeen City UA,MF METAL (PARTIAL) STRUCTURES,,,2022-05-05 16:15:18.113438+00:00
312078558,Nu Style Products Limited,Improvement Notice,01/12/2021,Aberdeen City UA,MF METAL (PARTIAL) STRUCTURES,,,2022-05-05 16:15:18.113438+00:00
312078572,Nu Style Products Limited,Improvement Notice,01/12/2021,Aberdeen City UA,MF METAL (PARTIAL) STRUCTURES,,,2022-05-05 16:15:18.113438+00:00
312080766,Mackie's Limited,Improvement Notice,01/12/2021,Aberdeenshire UA,MANUFACTURE OF ICE CREAM,,,2022-05-05 16:15:18.113438+00:00
312075401,Bairds Windows Limited,Improvement Notice,30/11/2021,Dumfries & Galloway UA,OTHER MANUFACTURING NEC,,,2022-05-05 16:15:18.113438+00:00
312083926,Linlithgow Distillery Limited,Prohibition Notice Immediate,30/11/2021,West Lothian UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:18.113438+00:00
312086298,Versalis UK Ltd,Improvement Notice,29/11/2021,Falkirk UA,MF CHEMICAL PRODUCTS NEC,,,2022-05-05 16:15:18.113438+00:00
312068373,Isocon (Engineering) Limited,Improvement Notice,26/11/2021,Glasgow UA,REPAIR/MAINT TRANSPRT EQPT NEC,,,2022-05-05 16:15:18.113438+00:00
312068395,Isocon (Engineering) Limited,Improvement Notice,26/11/2021,Glasgow UA,REPAIR/MAINT TRANSPRT EQPT NEC,,,2022-05-05 16:15:18.113438+00:00
312068416,Isocon (Engineering) Limited,Improvement Notice,26/11/2021,Glasgow UA,REPAIR/MAINT TRANSPRT EQPT NEC,,,2022-05-05 16:15:18.660782+00:00
312074618,Cornhill Building Services Limited,Improvement Notice,26/11/2021,East Lothian UA,CONSTRUCTION COMMERCIAL BLDGS,,,2022-05-05 16:15:18.660782+00:00
312063272,Icon Fabrications Ltd,Improvement Notice,25/11/2021,Midlothian UA,MF FABRICATED METAL PROD NEC,,,2022-05-05 16:15:18.660782+00:00
312073114,Secret Garden Distillery Limited,Improvement Notice,25/11/2021,Midlothian UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:18.660782+00:00
312058515,Smurfit Kappa UK Ltd,Improvement Notice,24/11/2021,North Lanarkshire UA,PACKAGING ACTIVITIES,,,2022-05-05 16:15:18.660782+00:00
312062963,Malcolm Allan Housebuilders Limited,Improvement Notice,24/11/2021,Aberdeenshire UA,CONSTRUCTION DOMESTIC BLDGS,,,2022-05-05 16:15:18.660782+00:00
312062986,Malcolm Allan Housebuilders Limited,Improvement Notice,24/11/2021,Aberdeenshire UA,CONSTRUCTION DOMESTIC BLDGS,,,2022-05-05 16:15:18.660782+00:00
312059847,Sappi Rockwell Solutions Limited,Prohibition Notice Immediate,23/11/2021,Dundee UA,MF OF PLASTIC PACKING GOODS,,,2022-05-05 16:15:18.660782+00:00
312059848,Sappi Rockwell Solutions Limited,Prohibition Notice Immediate,23/11/2021,Dundee UA,MF OF PLASTIC PACKING GOODS,,,2022-05-05 16:15:18.660782+00:00
312062942,Malcolm Allan Housebuilders Limited,Improvement Notice,23/11/2021,Aberdeenshire UA,CONSTRUCTION DOMESTIC BLDGS,,,2022-05-05 16:15:18.660782+00:00
312073059,Secret Garden Distillery Limited,Prohibition Notice Immediate,22/11/2021,Midlothian UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:19.202530+00:00
312084310,Secret Garden Distillery Limited,Prohibition Notice Immediate,22/11/2021,Midlothian UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:19.202530+00:00
312084311,Secret Garden Distillery Limited,Prohibition Notice Immediate,22/11/2021,Midlothian UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:19.202530+00:00
312042307,EnQuest Heather Ltd,Improvement Notice,19/11/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:19.202530+00:00
312050928,Jamie Linwood,Prohibition Notice Immediate,19/11/2021,Dumfries & Galloway UA,ROOFING ACTIVITIES,,,2022-05-05 16:15:19.202530+00:00
312080598,Trojan Crates Limited,Improvement Notice,19/11/2021,Aberdeen City UA,MF OF WOODEN CONTAINERS,,,2022-05-05 16:15:19.202530+00:00
312080638,Trojan Crates Limited,Improvement Notice,19/11/2021,Aberdeen City UA,MF OF WOODEN CONTAINERS,,,2022-05-05 16:15:19.202530+00:00
312080645,Trojan Crates Limited,Improvement Notice,19/11/2021,Aberdeen City UA,MF OF WOODEN CONTAINERS,,,2022-05-05 16:15:19.202530+00:00
312080654,Trojan Crates Limited,Improvement Notice,19/11/2021,Aberdeen City UA,MF OF WOODEN CONTAINERS,,,2022-05-05 16:15:19.202530+00:00
312044389,Corex (UK) Limited,Improvement Notice,18/11/2021,Aberdeen City UA,TECHNICAL TESTING AND ANALYSIS,,,2022-05-05 16:15:19.202530+00:00
312044606,Corex (UK) Limited,Improvement Notice,18/11/2021,Aberdeen City UA,TECHNICAL TESTING AND ANALYSIS,,,2022-05-05 16:15:19.736391+00:00
312044687,Corex (UK) Limited,Improvement Notice,18/11/2021,Aberdeen City UA,TECHNICAL TESTING AND ANALYSIS,,,2022-05-05 16:15:19.736391+00:00
312059639,Scot Frame Timber Engineering Limited,Improvement Notice,18/11/2021,Aberdeenshire UA,BUILDERS CARPENTRY/JOINERY NEC,,,2022-05-05 16:15:19.736391+00:00
312059664,Scot Frame Timber Engineering Limited,Improvement Notice,18/11/2021,Aberdeenshire UA,BUILDERS CARPENTRY/JOINERY NEC,,,2022-05-05 16:15:19.736391+00:00
312041115,W I & A Gilbert Limited,Prohibition Notice Immediate,17/11/2021,North Ayrshire UA,CIVIL ENGINEERING PROJECT NEC.,,,2022-05-05 16:15:19.736391+00:00
312414469,Anthony Brown,Improvement Notice,16/11/2021,Highland UA,CONSTRUCTION COMMERCIAL BLDGS,,,2022-05-05 16:15:19.736391+00:00
312040360,Macfarlan Smith Limited,Improvement Notice,15/11/2021,Edinburgh UA,BASIC PHARMACEUTICAL PRODUCTS,,,2022-05-05 16:15:19.736391+00:00
312028500,John Price,Prohibition Notice Immediate,10/11/2021,South Lanarkshire UA,INSTALL PLUMB/HEAT/AIR-CON,,,2022-05-05 16:15:19.736391+00:00
312055856,Anthony Brown,Prohibition Notice Immediate,10/11/2021,Highland UA,CONSTRUCTION COMMERCIAL BLDGS,,,2022-05-05 16:15:19.736391+00:00
312001206,Aberdeenshire Council,Improvement Notice,02/11/2021,Aberdeenshire UA,WATER TRANSPORT,,,2022-05-05 16:15:19.736391+00:00
312001243,Aberdeenshire Council,Improvement Notice,02/11/2021,Aberdeenshire UA,WATER TRANSPORT,,,2022-05-05 16:15:20.296014+00:00
312001256,Aberdeenshire Council,Improvement Notice,02/11/2021,Aberdeenshire UA,WATER TRANSPORT,,,2022-05-05 16:15:20.296014+00:00
312001292,Aberdeenshire Council,Improvement Notice,02/11/2021,Aberdeenshire UA,WATER TRANSPORT,,,2022-05-05 16:15:20.296014+00:00
311993931,Hope South West Limited,Improvement Notice,29/10/2021,East Ayrshire UA,CONSTRUCTION OF BUILDINGS,,,2022-05-05 16:15:20.296014+00:00
311997312,Repsol Sinopec Resources UK Limited,Improvement Notice,29/10/2021,Orkney,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:20.296014+00:00
312018783,TGHC (Scotland) Limited,Improvement Notice,28/10/2021,Perth & Kinross UA,CONSTRUCTION DOMESTIC BLDGS,,,2022-05-05 16:15:20.296014+00:00
311986921,Henley Construct Limited,Improvement Notice,27/10/2021,Glasgow UA,DEVELOPMENT BUILDING PROJECTS,,,2022-05-05 16:15:20.296014+00:00
311994510,Arrell Engineering Company Ltd. (The),Improvement Notice,27/10/2021,South Lanarkshire UA,MF FABRICATED METAL PROD NEC,,,2022-05-05 16:15:20.296014+00:00
312012328,Mowi Scotland Limited,Improvement Notice,27/10/2021,Highland UA,AQUACULTURE,,,2022-05-05 16:15:20.296014+00:00
311999114,Lochaline Quartz Sand Limited,Improvement Notice,26/10/2021,Argyll & Bute UA,OTHER MINING AND QUARRYING,,,2022-05-05 16:15:20.296014+00:00
312018177,J B Gow & Son LLP,Prohibition Notice Immediate,26/10/2021,Perth & Kinross UA,BUILDERS CARPENTRY/JOINERY NEC,,,2022-05-05 16:15:20.827232+00:00
311976597,Colin Cowan,Prohibition Notice Immediate,22/10/2021,South Ayrshire UA,CONSTRUCTION DOMESTIC BLDGS,,,2022-05-05 16:15:20.827232+00:00
311971036,NHS Orkney,Improvement Notice,20/10/2021,Orkney,HOSPITAL ACTIVITIES,,,2022-05-05 16:15:20.827232+00:00
311971634,NHS Orkney,Improvement Notice,20/10/2021,Orkney,HOSPITAL ACTIVITIES,,,2022-05-05 16:15:20.827232+00:00
311991514,Geyer Plant Services Limited,Improvement Notice,20/10/2021,Fife UA,REPAIR OF MACHINERY,,,2022-05-05 16:15:20.827232+00:00
311991569,Geyer Plant Services Limited,Improvement Notice,20/10/2021,Fife UA,REPAIR OF MACHINERY,,,2022-05-05 16:15:20.827232+00:00
312087858,NHS Orkney,Improvement Notice,20/10/2021,Orkney,HOSPITAL ACTIVITIES,,,2022-05-05 16:15:20.827232+00:00
312088000,NHS Orkney,Improvement Notice,20/10/2021,Orkney,HOSPITAL ACTIVITIES,,,2022-05-05 16:15:20.827232+00:00
311954052,N.D.U.S Limited,Improvement Notice,15/10/2021,Highland UA,CONSTRUCTION OF WATER PROJECTS,,,2022-05-05 16:15:20.827232+00:00
311957219,E.M.S. Euroweld Limited,Improvement Notice,15/10/2021,Dundee UA,MF FABRICATED METAL PROD NEC,,,2022-05-05 16:15:20.827232+00:00
311957225,R E S Precision Engineers Limited,Improvement Notice,15/10/2021,Dundee UA,MACHINING,,,2022-05-05 16:15:21.377307+00:00
311957232,Adamson Fabrications (Dundee) Limited,Improvement Notice,15/10/2021,Dundee UA,MF FABRICATED METAL PROD NEC,,,2022-05-05 16:15:21.377307+00:00
311959478,N.D.U.S Limited,Improvement Notice,15/10/2021,Highland UA,CONSTRUCTION OF WATER PROJECTS,,,2022-05-05 16:15:21.377307+00:00
311959566,N.D.U.S Limited,Improvement Notice,15/10/2021,Highland UA,CONSTRUCTION OF WATER PROJECTS,,,2022-05-05 16:15:21.377307+00:00
311959977,MacDuff Shipyards Limited,Improvement Notice,14/10/2021,Aberdeenshire UA,BLD SHIPS/FLOATING STRUCTURES,,,2022-05-05 16:15:21.377307+00:00
311960456,MacDuff Shipyards Limited,Improvement Notice,14/10/2021,Aberdeenshire UA,BLD SHIPS/FLOATING STRUCTURES,,,2022-05-05 16:15:21.377307+00:00
311943781,Total Energies E&P North Sea Limited,Improvement Notice,13/10/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:21.377307+00:00
311964595,Mowi Scotland Limited,Prohibition Notice Immediate,13/10/2021,Highland UA,AQUACULTURE,,,2022-05-05 16:15:21.377307+00:00
311956580,Loch Lomond Distillers Limited,Improvement Notice,12/10/2021,West Dumbartonshire UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:21.377307+00:00
312018270,Kingdom Coatings Group Ltd,Improvement Notice,12/10/2021,Glasgow UA,HOLDING COMPANIES NEC,,,2022-05-05 16:15:21.377307+00:00
311945249,Cmix Concrete Limited,Improvement Notice,11/10/2021,East Dunbartonshire UA,SALE TIMBER/BUILDING MATERIALS,,,2022-05-05 16:15:21.915286+00:00
311945944,Eyemouth Marine Limited,Improvement Notice,11/10/2021,Borders UA,REPAIR/MAINTENANCE SHIPS/BOATS,,,2022-05-05 16:15:21.915286+00:00
311946485,Forbo Flooring UK Limited,Improvement Notice,08/10/2021,Fife UA,MF WOVEN/TUFTED CARPETS/RUGS,,,2022-05-05 16:15:21.915286+00:00
311946532,Forbo Flooring UK Limited,Improvement Notice,08/10/2021,Fife UA,MF WOVEN/TUFTED CARPETS/RUGS,,,2022-05-05 16:15:21.915286+00:00
311971882,Metaplas Limited,Improvement Notice,08/10/2021,Midlothian UA,MF FABRICATED METAL PROD NEC,,,2022-05-05 16:15:21.915286+00:00
311987495,Sarkar (Dev) Limited,Prohibition Notice Immediate,08/10/2021,Perth & Kinross UA,DEVELOPMENT BUILDING PROJECTS,,,2022-05-05 16:15:21.915286+00:00
311933915,Messiah Decommissioning Limited,Improvement Notice,07/10/2021,Highland UA,Unknown,,,2022-05-05 16:15:21.915286+00:00
311947847,Invincible.Scot Ltd,Prohibition Notice Immediate,06/10/2021,East Ayrshire UA,DEVELOPMENT BUILDING PROJECTS,,,2022-05-05 16:15:21.915286+00:00
311944464,Loch Lomond Distillers Limited,Prohibition Notice Deferred,01/10/2021,West Dumbartonshire UA,DISTILLING/BLENDING SPIRITS,,,2022-05-05 16:15:21.915286+00:00
311916166,Glenevin Construction Ltd,Improvement Notice,30/09/2021,Glasgow UA,CONSTRUCTION COMMERCIAL BLDGS,,,2022-05-05 16:15:21.915286+00:00
311916472,Glenevin Construction Ltd,Improvement Notice,30/09/2021,Glasgow UA,CONSTRUCTION COMMERCIAL BLDGS,,,2022-05-05 16:15:22.453872+00:00
311910769,Aerospace Tooling Limited,Improvement Notice,27/09/2021,Dundee UA,MF FABRICATED METAL PROD NEC,,,2022-05-05 16:15:22.453872+00:00
311910973,E.C.E.Engineering (Dundee) Limited,Improvement Notice,27/09/2021,Dundee UA,MACHINING,,,2022-05-05 16:15:22.453872+00:00
311926111,Raffaele Paglietti,Improvement Notice,27/09/2021,Stirling UA,LET/OPERATION REAL ESTATE NEX,,,2022-05-05 16:15:22.453872+00:00
311927562,Springfield Properties PLC,Improvement Notice,24/09/2021,Aberdeenshire UA,DEVELOPMENT BUILDING PROJECTS,,,2022-05-05 16:15:22.453872+00:00
311876791,CNR International (U.K.) Limited,Improvement Notice,23/09/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:22.453872+00:00
311907554,Rivertree Residential LImited,Improvement Notice,23/09/2021,Perth & Kinross UA,DEVELOPMENT BUILDING PROJECTS,,,2022-05-05 16:15:22.453872+00:00
311888766,CNR International (U.K.) Limited,Improvement Notice,21/09/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:22.453872+00:00
311887308,Jones and Howat Building Contractors Limited,Improvement Notice,20/09/2021,Dumfries & Galloway UA,OTHER BUILDING COMPLETION,,,2022-05-05 16:15:22.453872+00:00
311883502,"MacTaggart, Scott & Company Limited",Improvement Notice,16/09/2021,Midlothian UA,ENGINE/TRBINENOTAIR/VHCLE/CYLE,,,2022-05-05 16:15:22.453872+00:00
311883533,"MacTaggart, Scott & Company Limited",Improvement Notice,16/09/2021,Midlothian UA,ENGINE/TRBINENOTAIR/VHCLE/CYLE,,,2022-05-05 16:15:22.994936+00:00
311884307,Beattie FRC Limited,Prohibition Notice Immediate,16/09/2021,Aberdeen City UA,CONSTRUCTION ROADS/MOTORWAYS,,,2022-05-05 16:15:22.994936+00:00
311895223,Alfred Cheyne Engineering Limited,Prohibition Notice Immediate,14/09/2021,Aberdeenshire UA,MACHINING,,,2022-05-05 16:15:22.994936+00:00
311864612,Apache North Sea Limited,Improvement Notice,13/09/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:22.994936+00:00
311871169,William Waugh & Sons (Builders) Limited,Improvement Notice,13/09/2021,Dumfries & Galloway UA,BUILDERS CARPENTRY/JOINERY NEC,,,2022-05-05 16:15:22.994936+00:00
311871540,John Codona's Pleasure Fairs Limited,Improvement Notice,10/09/2021,Aberdeen City UA,AMUSEMENT PARKS/THEME PARKS,,,2022-05-05 16:15:22.994936+00:00
311865344,University of Strathclyde,Improvement Notice,09/09/2021,Glasgow UA,FIRST-DEGREE LEVEL HIGHER ED,,,2022-05-05 16:15:22.994936+00:00
311862587,Browns Manufacturing Limited,Improvement Notice,08/09/2021,North Ayrshire UA,PRODN MEAT/POULTRY MEAT PRODS,,,2022-05-05 16:15:22.994936+00:00
311861521,Ejaz Ali,Improvement Notice,07/09/2021,Glasgow UA,LET/OPERATION REAL ESTATE NEX,,,2022-05-05 16:15:22.994936+00:00
311861582,Shabnum Ali,Improvement Notice,07/09/2021,Glasgow UA,LET/OPERATION REAL ESTATE NEX,,,2022-05-05 16:15:22.994936+00:00
311851462,Shell U.K. Limited,Improvement Notice,03/09/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:23.544423+00:00
311857815,Gary Nixon,Prohibition Notice Immediate,03/09/2021,East Ayrshire UA,ROOFING ACTIVITIES,,,2022-05-05 16:15:23.544423+00:00
311850218,A & D Logistics Limited,Improvement Notice,02/09/2021,Renfrewshire UA,FREIGHT TRANSPORT BY ROAD,,,2022-05-05 16:15:23.544423+00:00
311847328,Chesser Engineering Limited,Improvement Notice,01/09/2021,Edinburgh UA,MACHINING,,,2022-05-05 16:15:23.544423+00:00
311844195,National Oilwell Varco UK Limited,Improvement Notice,31/08/2021,Angus UA,OIL/ GAS EXTRACTION SUPPORT,,,2022-05-05 16:15:23.544423+00:00
311844197,National Oilwell Varco UK Limited,Improvement Notice,31/08/2021,Angus UA,OIL/ GAS EXTRACTION SUPPORT,,,2022-05-05 16:15:23.544423+00:00
311844199,National Oilwell Varco UK Limited,Improvement Notice,31/08/2021,Angus UA,OIL/ GAS EXTRACTION SUPPORT,,,2022-05-05 16:15:23.544423+00:00
311843411,National Oilwell Varco UK Limited,Prohibition Notice Immediate,30/08/2021,Angus UA,OIL/ GAS EXTRACTION SUPPORT,,,2022-05-05 16:15:23.544423+00:00
311819817,Apache North Sea Limited,Improvement Notice,26/08/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:23.544423+00:00
311836026,Repsol Sinopec Resources UK Limited,Improvement Notice,26/08/2021,Aberdeen City UA,EXTRACTION OF CRUDE PETROLEUM,,,2022-05-05 16:15:23.544423+00:00
